category,benchmark,tool,caller_class,caller_method,callee_receiver,callee_method
Threading,Looper1,MAMADROID,android.support.v4.app.NoSaveStateFrameLayout,dispatchSaveInstanceState,android.view.ViewGroup,dispatchFreezeSelfOnly
Threading,Looper1,MAMADROID,android.support.v4.app.NoSaveStateFrameLayout,wrap,android.support.v4.app.NoSaveStateFrameLayout,<init>
Threading,Looper1,MAMADROID,android.support.v4.app.NoSaveStateFrameLayout,wrap,android.view.View,getContext
Threading,Looper1,MAMADROID,android.support.v4.app.NoSaveStateFrameLayout,wrap,android.view.View,getLayoutParams
Threading,Looper1,MAMADROID,android.support.v4.app.NoSaveStateFrameLayout,wrap,android.view.View,setLayoutParams
Threading,Looper1,MAMADROID,android.support.v4.app.NoSaveStateFrameLayout,wrap,android.view.ViewGroup,addView
Threading,Looper1,MAMADROID,android.support.v4.util.SimpleArrayMap,get,android.support.v4.util.SimpleArrayMap,indexOf
Threading,Looper1,MAMADROID,android.support.v4.util.SimpleArrayMap,get,java.lang.Object,hashCode
Threading,Looper1,MAMADROID,android.support.v4.view.MenuItemCompat,setShowAsAction,android.support.v4.internal.view.SupportMenuItem,setShowAsAction
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivity,getMenuInflater,android.support.v7.app.ActionBarActivityDelegate,getMenuInflater
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivity,onBackPressed,android.support.v4.app.FragmentActivity,onBackPressed
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivity,onContentChanged,android.support.v7.app.ActionBarActivityDelegate,onContentChanged
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivity,onCreate,android.support.v7.app.ActionBarActivityDelegate,createDelegate
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivity,onCreatePanelView,android.support.v7.app.ActionBarActivityDelegate,onCreatePanelView
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivity,onPrepareOptionsPanel,android.support.v7.app.ActionBarActivityDelegate,onPrepareOptionsPanel
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivity,onPreparePanel,android.support.v7.app.ActionBarActivityDelegate,onPreparePanel
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivity,onTitleChanged,android.app.Activity,onTitleChanged
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivity,setContentView,android.support.v7.app.ActionBarActivityDelegate,setContentView
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivity,superOnCreatePanelMenu,android.support.v4.app.FragmentActivity,onCreatePanelMenu
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivity,superOnMenuItemSelected,android.support.v4.app.FragmentActivity,onMenuItemSelected
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivity,superOnPrepareOptionsPanel,android.support.v4.app.FragmentActivity,onPrepareOptionsPanel
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivity,superOnPreparePanel,android.support.v4.app.FragmentActivity,onPreparePanel
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivity,superSetContentView,android.app.Activity,setContentView
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivityDelegate,createDelegate,android.support.v7.app.ActionBarActivityDelegateJBMR2,<init>
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivityDelegate,getActionBarThemedContext,android.support.v7.app.ActionBar,getThemedContext
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivityDelegate,getActionBarThemedContext,android.support.v7.app.ActionBarActivityDelegate,getSupportActionBar
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivityDelegate,getMenuInflater,android.support.v7.app.ActionBarActivityDelegate,getActionBarThemedContext
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivityDelegate,getMenuInflater,android.support.v7.internal.view.SupportMenuInflater,<init>
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivityDelegate,getSupportActionBar,android.support.v7.app.ActionBarActivityDelegate,createSupportActionBar
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivityDelegate,getUiOptionsFromMetadata,android.app.Activity,getComponentName
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivityDelegate,getUiOptionsFromMetadata,android.content.ContextWrapper,getPackageManager
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivityDelegate,getUiOptionsFromMetadata,android.content.pm.PackageManager,getActivityInfo
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivityDelegate,onCreate,android.content.Context,obtainStyledAttributes
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivityDelegate,onCreate,android.content.res.TypedArray,getBoolean
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivityDelegate,onCreate,android.content.res.TypedArray,hasValue
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivityDelegate,onCreate,android.content.res.TypedArray,recycle
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivityDelegate,onCreate,android.support.v4.app.NavUtils,getParentActivityName
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivityDelegate,onPrepareOptionsPanel,android.support.v7.app.ActionBarActivity,superOnPrepareOptionsPanel
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivityDelegateICS,createWindowCallbackWrapper,android.support.v7.app.ActionBarActivityDelegateICS$WindowCallbackWrapper,<init>
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivityDelegateICS,onContentChanged,android.support.v7.app.ActionBarActivity,onSupportContentChanged
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivityDelegateICS,onCreate,android.app.Activity,getWindow
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivityDelegateICS,onCreate,android.app.Activity,requestWindowFeature
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivityDelegateICS,onCreate,android.support.v7.app.ActionBarActivityDelegate,getUiOptionsFromMetadata
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivityDelegateICS,onCreate,android.support.v7.app.ActionBarActivityDelegateICS,createWindowCallbackWrapper
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivityDelegateICS,onCreate,android.view.Window,getCallback
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivityDelegateICS,onCreate,android.view.Window,setCallback
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivityDelegateICS,onCreate,java.lang.String,equals
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivityDelegateICS,onCreatePanelMenu,android.support.v7.app.ActionBarActivity,superOnCreatePanelMenu
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivityDelegateICS,onCreatePanelMenu,android.support.v7.internal.view.menu.MenuWrapperFactory,createMenuWrapper
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivityDelegateICS,onMenuItemSelected,android.support.v7.app.ActionBarActivity,superOnMenuItemSelected
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivityDelegateICS,onMenuItemSelected,android.support.v7.internal.view.menu.MenuWrapperFactory,createMenuItemWrapper
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivityDelegateICS,onPreparePanel,android.support.v7.app.ActionBarActivity,superOnPreparePanel
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivityDelegateICS,setContentView,android.support.v7.app.ActionBarActivity,superSetContentView
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivityDelegateICS$WindowCallbackWrapper,dispatchKeyEvent,android.view.Window$Callback,dispatchKeyEvent
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivityDelegateICS$WindowCallbackWrapper,dispatchTouchEvent,android.view.Window$Callback,dispatchTouchEvent
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivityDelegateICS$WindowCallbackWrapper,dispatchTrackballEvent,android.view.Window$Callback,dispatchTrackballEvent
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivityDelegateICS$WindowCallbackWrapper,onAttachedToWindow,android.view.Window$Callback,onAttachedToWindow
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivityDelegateICS$WindowCallbackWrapper,onDetachedFromWindow,android.view.Window$Callback,onDetachedFromWindow
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivityDelegateICS$WindowCallbackWrapper,onMenuOpened,android.view.Window$Callback,onMenuOpened
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivityDelegateICS$WindowCallbackWrapper,onWindowAttributesChanged,android.view.Window$Callback,onWindowAttributesChanged
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivityDelegateICS$WindowCallbackWrapper,onWindowFocusChanged,android.view.Window$Callback,onWindowFocusChanged
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarActivityDelegateJBMR2,createSupportActionBar,android.support.v7.app.ActionBarImplJBMR2,<init>
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarImplICS,<init>,android.app.Activity,getActionBar
Threading,Looper1,MAMADROID,android.support.v7.app.ActionBarImplICS,getThemedContext,android.app.ActionBar,getThemedContext
Threading,Looper1,MAMADROID,android.support.v7.internal.view.SupportMenuInflater,inflate,android.content.Context,getResources
Threading,Looper1,MAMADROID,android.support.v7.internal.view.SupportMenuInflater,inflate,android.content.res.Resources,getLayout
Threading,Looper1,MAMADROID,android.support.v7.internal.view.SupportMenuInflater,inflate,android.content.res.XmlResourceParser,close
Threading,Looper1,MAMADROID,android.support.v7.internal.view.SupportMenuInflater,inflate,android.support.v7.internal.view.SupportMenuInflater,parseMenu
Threading,Looper1,MAMADROID,android.support.v7.internal.view.SupportMenuInflater,inflate,android.util.Xml,asAttributeSet
Threading,Looper1,MAMADROID,android.support.v7.internal.view.SupportMenuInflater,parseMenu,android.support.v7.internal.view.SupportMenuInflater$MenuState,<init>
Threading,Looper1,MAMADROID,android.support.v7.internal.view.SupportMenuInflater,parseMenu,android.support.v7.internal.view.SupportMenuInflater$MenuState,access$000
Threading,Looper1,MAMADROID,android.support.v7.internal.view.SupportMenuInflater,parseMenu,android.support.v7.internal.view.SupportMenuInflater$MenuState,addItem
Threading,Looper1,MAMADROID,android.support.v7.internal.view.SupportMenuInflater,parseMenu,android.support.v7.internal.view.SupportMenuInflater$MenuState,hasAddedItem
Threading,Looper1,MAMADROID,android.support.v7.internal.view.SupportMenuInflater,parseMenu,android.support.v7.internal.view.SupportMenuInflater$MenuState,readItem
Threading,Looper1,MAMADROID,android.support.v7.internal.view.SupportMenuInflater,parseMenu,java.lang.String,equals
Threading,Looper1,MAMADROID,android.support.v7.internal.view.SupportMenuInflater,parseMenu,org.xmlpull.v1.XmlPullParser,getEventType
Threading,Looper1,MAMADROID,android.support.v7.internal.view.SupportMenuInflater,parseMenu,org.xmlpull.v1.XmlPullParser,getName
Threading,Looper1,MAMADROID,android.support.v7.internal.view.SupportMenuInflater,parseMenu,org.xmlpull.v1.XmlPullParser,next
Threading,Looper1,MAMADROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,<init>,android.support.v7.internal.view.SupportMenuInflater$MenuState,resetGroup
Threading,Looper1,MAMADROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,addItem,android.support.v7.internal.view.SupportMenuInflater$MenuState,setItem
Threading,Looper1,MAMADROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,addItem,android.view.Menu,add
Threading,Looper1,MAMADROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,readItem,android.content.Context,obtainStyledAttributes
Threading,Looper1,MAMADROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,readItem,android.content.res.TypedArray,getBoolean
Threading,Looper1,MAMADROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,readItem,android.content.res.TypedArray,getInt
Threading,Looper1,MAMADROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,readItem,android.content.res.TypedArray,getResourceId
Threading,Looper1,MAMADROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,readItem,android.content.res.TypedArray,getString
Threading,Looper1,MAMADROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,readItem,android.content.res.TypedArray,getText
Threading,Looper1,MAMADROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,readItem,android.content.res.TypedArray,hasValue
Threading,Looper1,MAMADROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,readItem,android.content.res.TypedArray,recycle
Threading,Looper1,MAMADROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,readItem,android.support.v7.internal.view.SupportMenuInflater,access$100
Threading,Looper1,MAMADROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,readItem,android.support.v7.internal.view.SupportMenuInflater$MenuState,getShortcut
Threading,Looper1,MAMADROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,setItem,android.support.v4.view.MenuItemCompat,setShowAsAction
Threading,Looper1,MAMADROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,setItem,android.view.MenuItem,setAlphabeticShortcut
Threading,Looper1,MAMADROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,setItem,android.view.MenuItem,setCheckable
Threading,Looper1,MAMADROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,setItem,android.view.MenuItem,setChecked
Threading,Looper1,MAMADROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,setItem,android.view.MenuItem,setEnabled
Threading,Looper1,MAMADROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,setItem,android.view.MenuItem,setIcon
Threading,Looper1,MAMADROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,setItem,android.view.MenuItem,setNumericShortcut
Threading,Looper1,MAMADROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,setItem,android.view.MenuItem,setTitleCondensed
Threading,Looper1,MAMADROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,setItem,android.view.MenuItem,setVisible
Threading,Looper1,MAMADROID,android.support.v7.internal.view.menu.BaseMenuWrapper,getMenuItemWrapper,android.support.v7.internal.view.menu.MenuWrapperFactory,createSupportMenuItemWrapper
Threading,Looper1,MAMADROID,android.support.v7.internal.view.menu.BaseMenuWrapper,getMenuItemWrapper,java.util.HashMap,<init>
Threading,Looper1,MAMADROID,android.support.v7.internal.view.menu.BaseMenuWrapper,getMenuItemWrapper,java.util.HashMap,get
Threading,Looper1,MAMADROID,android.support.v7.internal.view.menu.BaseMenuWrapper,getMenuItemWrapper,java.util.HashMap,put
Threading,Looper1,MAMADROID,android.support.v7.internal.view.menu.MenuItemWrapperICS,<init>,android.view.MenuItem,isVisible
Threading,Looper1,MAMADROID,android.support.v7.internal.view.menu.MenuItemWrapperICS,getItemId,android.view.MenuItem,getItemId
Threading,Looper1,MAMADROID,android.support.v7.internal.view.menu.MenuItemWrapperICS,getTitleCondensed,android.view.MenuItem,getTitleCondensed
Threading,Looper1,MAMADROID,android.support.v7.internal.view.menu.MenuItemWrapperICS,setChecked,android.view.MenuItem,setChecked
Threading,Looper1,MAMADROID,android.support.v7.internal.view.menu.MenuItemWrapperICS,setVisible,android.support.v7.internal.view.menu.MenuItemWrapperICS,wrappedSetVisible
Threading,Looper1,MAMADROID,android.support.v7.internal.view.menu.MenuItemWrapperICS,wrappedSetVisible,android.view.MenuItem,setVisible
Threading,Looper1,MAMADROID,android.support.v7.internal.view.menu.MenuWrapperFactory,createMenuItemWrapper,android.support.v7.internal.view.menu.MenuItemWrapperJB,<init>
Threading,Looper1,MAMADROID,android.support.v7.internal.view.menu.MenuWrapperFactory,createMenuWrapper,android.support.v7.internal.view.menu.MenuWrapperICS,<init>
