category,benchmark,tool,caller_class,caller_method,callee_receiver,callee_method,primary_tag,all_tags
Threading,Looper1,FLOWDROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,setItem,android.view.MenuItem,setIcon,other,
Threading,Looper1,FLOWDROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,setItem,android.view.MenuItem,setNumericShortcut,other,
Threading,Looper1,FLOWDROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,setItem,android.view.MenuItem,setTitleCondensed,other,
Threading,Looper1,FLOWDROID,android.support.v7.internal.view.SupportMenuInflater$MenuState,setItem,android.view.MenuItem,setVisible,other,
Threading,Looper1,FLOWDROID,android.support.v7.internal.view.menu.BaseMenuWrapper,getMenuItemWrapper,android.support.v7.internal.view.menu.MenuWrapperFactory,createSupportMenuItemWrapper,other,
Threading,Looper1,FLOWDROID,android.support.v7.internal.view.menu.BaseMenuWrapper,getMenuItemWrapper,java.util.HashMap,<init>,other,
Threading,Looper1,FLOWDROID,android.support.v7.internal.view.menu.BaseMenuWrapper,getMenuItemWrapper,java.util.HashMap,get,other,
Threading,Looper1,FLOWDROID,android.support.v7.internal.view.menu.BaseMenuWrapper,getMenuItemWrapper,java.util.HashMap,put,other,
Threading,Looper1,FLOWDROID,android.support.v7.internal.view.menu.MenuItemWrapperICS,<init>,android.view.MenuItem,isVisible,other,
Threading,Looper1,FLOWDROID,android.support.v7.internal.view.menu.MenuItemWrapperICS,getItemId,android.view.MenuItem,getItemId,other,
Threading,Looper1,FLOWDROID,android.support.v7.internal.view.menu.MenuItemWrapperICS,getTitleCondensed,android.view.MenuItem,getTitleCondensed,other,
Threading,Looper1,FLOWDROID,android.support.v7.internal.view.menu.MenuItemWrapperICS,setChecked,android.view.MenuItem,setChecked,other,
Threading,Looper1,FLOWDROID,android.support.v7.internal.view.menu.MenuItemWrapperICS,setVisible,android.support.v7.internal.view.menu.MenuItemWrapperICS,wrappedSetVisible,other,
Threading,Looper1,FLOWDROID,android.support.v7.internal.view.menu.MenuItemWrapperICS,wrappedSetVisible,android.view.MenuItem,setVisible,other,
Threading,Looper1,FLOWDROID,android.support.v7.internal.view.menu.MenuWrapperFactory,createMenuItemWrapper,android.support.v7.internal.view.menu.MenuItemWrapperJB,<init>,other,
Threading,Looper1,FLOWDROID,android.support.v7.internal.view.menu.MenuWrapperFactory,createMenuWrapper,android.support.v7.internal.view.menu.MenuWrapperICS,<init>,other,
Threading,Looper1,FLOWDROID,android.support.v7.internal.view.menu.MenuWrapperFactory,createSupportMenuItemWrapper,android.support.v7.internal.view.menu.MenuItemWrapperJB,<init>,other,
Threading,Looper1,FLOWDROID,android.support.v7.internal.view.menu.MenuWrapperICS,add,android.support.v7.internal.view.menu.BaseMenuWrapper,getMenuItemWrapper,other,
Threading,Looper1,FLOWDROID,android.support.v7.internal.view.menu.MenuWrapperICS,add,android.view.Menu,add,other,
Threading,Looper1,FLOWDROID,de.ecspride.MainActivity,onCreate,android.content.Context,getSystemService,ipc,ipc
Threading,Looper1,FLOWDROID,de.ecspride.MainActivity,onCreate,android.support.v4.app.FragmentManager,beginTransaction,other,
Threading,Looper1,FLOWDROID,de.ecspride.MainActivity,onCreate,android.support.v4.app.FragmentTransaction,add,other,
Threading,Looper1,FLOWDROID,de.ecspride.MainActivity,onCreate,android.support.v4.app.FragmentTransaction,commit,other,
Threading,Looper1,FLOWDROID,de.ecspride.MainActivity,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
Threading,Looper1,FLOWDROID,de.ecspride.MainActivity,onCreateOptionsMenu,android.view.MenuInflater,inflate,other,
Threading,Looper1,FLOWDROID,de.ecspride.MainActivity,onOptionsItemSelected,android.view.MenuItem,getItemId,other,
Threading,Looper1,FLOWDROID,de.ecspride.MainActivity$PlaceholderFragment,onCreateView,android.view.LayoutInflater,inflate,other,
Threading,Looper1,GATOR,android.support.v4.app.FragmentActivity,onCreate,android.view.LayoutInflater,getFactory,other,
Threading,Looper1,GATOR,android.support.v4.app.FragmentActivity,onCreate,android.view.LayoutInflater,setFactory,other,
Threading,Looper1,GATOR,android.support.v4.app.NavUtils,getParentActivityName,android.content.pm.PackageManager,getActivityInfo,other,
Threading,Looper1,GATOR,android.support.v7.app.ActionBarActivityDelegate,getUiOptionsFromMetadata,android.content.pm.PackageManager,getActivityInfo,other,
Threading,Looper1,GATOR,android.support.v7.app.ActionBarActivityDelegateICS,onCreate,android.view.Window,getCallback,other,
Threading,Looper1,GATOR,android.support.v7.app.ActionBarActivityDelegateICS,onCreate,android.view.Window,setCallback,other,
Threading,Looper1,GATOR,android.support.v7.internal.view.SupportMenuInflater,inflate,android.content.res.XmlResourceParser,close,other,
Threading,Looper1,GATOR,android.support.v7.internal.view.SupportMenuInflater,parseMenu,org.xmlpull.v1.XmlPullParser,getEventType,other,
Threading,Looper1,GATOR,android.support.v7.internal.view.SupportMenuInflater,parseMenu,org.xmlpull.v1.XmlPullParser,getName,other,
Threading,Looper1,GATOR,android.support.v7.internal.view.SupportMenuInflater,parseMenu,org.xmlpull.v1.XmlPullParser,next,other,
Threading,Looper1,GATOR,de.ecspride.MainActivity$PlaceholderFragment,onCreateView,android.view.LayoutInflater,inflate,other,
Threading,Looper1,MAMADROID,android.support.v4.app.BackStackRecord,add,android.support.v4.app.BackStackRecord,doAddOp,other,
Threading,Looper1,MAMADROID,android.support.v4.app.BackStackRecord,commit,android.support.v4.app.BackStackRecord,commitInternal,other,
Threading,Looper1,MAMADROID,android.support.v4.app.BackStackRecord,commitInternal,android.support.v4.app.FragmentManagerImpl,enqueueAction,other,
Threading,Looper1,MAMADROID,android.support.v4.app.BackStackRecord,doAddOp,android.support.v4.app.BackStackRecord,addOp,other,
Threading,Looper1,MAMADROID,android.support.v4.app.BackStackRecord,doAddOp,android.support.v4.app.BackStackRecord$Op,<init>,other,
Threading,Looper1,MAMADROID,android.support.v4.app.BackStackRecord,run,android.support.v4.app.BackStackRecord,bumpBackStackNesting,other,
Threading,Looper1,MAMADROID,android.support.v4.app.BackStackRecord,run,android.support.v4.app.FragmentManagerImpl,addFragment,other,
Threading,Looper1,MAMADROID,android.support.v4.app.BackStackRecord,run,android.support.v4.app.FragmentManagerImpl,moveToState,other,
Threading,Looper1,MAMADROID,android.support.v4.app.Fragment,getLayoutInflater,android.app.Activity,getLayoutInflater,component,component
Threading,Looper1,MAMADROID,android.support.v4.app.Fragment,onStart,android.support.v4.app.FragmentActivity,getLoaderManager,other,
Threading,Looper1,MAMADROID,android.support.v4.app.Fragment,performActivityCreated,android.support.v4.app.Fragment,onActivityCreated,callback,callback|entrypoint
Threading,Looper1,MAMADROID,android.support.v4.app.Fragment,performCreate,android.support.v4.app.Fragment,onCreate,callback,callback|entrypoint
Threading,Looper1,MAMADROID,android.support.v4.app.Fragment,performCreateView,android.support.v4.app.Fragment,onCreateView,callback,callback|entrypoint
Threading,Looper1,MAMADROID,android.support.v4.app.Fragment,performDestroy,android.support.v4.app.Fragment,onDestroy,callback,callback|entrypoint
Threading,Looper1,MAMADROID,android.support.v4.app.Fragment,performDestroyView,android.support.v4.app.Fragment,onDestroyView,callback,callback|entrypoint
Threading,Looper1,MAMADROID,android.support.v4.app.Fragment,performPause,android.support.v4.app.Fragment,onPause,callback,callback|entrypoint
Threading,Looper1,MAMADROID,android.support.v4.app.Fragment,performResume,android.support.v4.app.Fragment,onResume,callback,callback|entrypoint
Threading,Looper1,MAMADROID,android.support.v4.app.Fragment,performSaveInstanceState,android.support.v4.app.Fragment,onSaveInstanceState,callback,callback|entrypoint
Threading,Looper1,MAMADROID,android.support.v4.app.Fragment,performStart,android.support.v4.app.Fragment,onStart,callback,callback|entrypoint
Threading,Looper1,MAMADROID,android.support.v4.app.Fragment,performStop,android.support.v4.app.Fragment,onStop,callback,callback|entrypoint
Threading,Looper1,MAMADROID,android.support.v4.app.Fragment,restoreViewState,android.support.v4.app.Fragment,onViewStateRestored,callback,callback|entrypoint
Threading,Looper1,MAMADROID,android.support.v4.app.Fragment,setIndex,java.lang.StringBuilder,<init>,other,
Threading,Looper1,MAMADROID,android.support.v4.app.Fragment,setIndex,java.lang.StringBuilder,append,other,
Threading,Looper1,MAMADROID,android.support.v4.app.Fragment,setIndex,java.lang.StringBuilder,toString,other,
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,doReallyStop,android.os.Handler,removeMessages,other,
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,doReallyStop,android.support.v4.app.FragmentActivity,onReallyStop,callback,callback|entrypoint
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,getLoaderManager,android.support.v4.util.SimpleArrayMap,<init>,other,
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,getLoaderManager,android.support.v4.util.SimpleArrayMap,get,other,
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,invalidateSupportFragment,android.support.v4.util.SimpleArrayMap,get,other,
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onBackPressed,android.app.Activity,finish,component,component
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onBackPressed,android.support.v4.app.FragmentManagerImpl,popBackStackImmediate,other,
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onCreate,android.app.Activity,getLastNonConfigurationInstance,component,component
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onCreate,android.app.Activity,getLayoutInflater,component,component
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onCreate,android.support.v4.app.FragmentManagerImpl,attachActivity,other,
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onCreate,android.support.v4.app.FragmentManagerImpl,dispatchCreate,other,
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onCreate,android.view.LayoutInflater,getFactory,other,
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onCreate,android.view.LayoutInflater,setFactory,other,
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onCreatePanelMenu,android.app.Activity,getMenuInflater,component,component
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onCreatePanelMenu,android.app.Activity,onCreatePanelMenu,callback,callback|component|entrypoint
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onCreatePanelMenu,android.support.v4.app.FragmentManagerImpl,dispatchCreateOptionsMenu,other,
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onCreateView,android.app.Activity,onCreateView,callback,callback|component|entrypoint
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onCreateView,java.lang.String,equals,other,
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onDestroy,android.app.Activity,onDestroy,callback,callback|component|entrypoint
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onDestroy,android.support.v4.app.FragmentActivity,doReallyStop,other,
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onDestroy,android.support.v4.app.FragmentManagerImpl,dispatchDestroy,other,
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onKeyDown,android.app.Activity,onKeyDown,callback,callback|component|entrypoint
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onMenuItemSelected,android.app.Activity,onMenuItemSelected,callback,callback|component|entrypoint
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onPanelClosed,android.app.Activity,onPanelClosed,callback,callback|component|entrypoint
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onPause,android.app.Activity,onPause,callback,callback|component|entrypoint
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onPause,android.os.Handler,hasMessages,other,
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onPause,android.support.v4.app.FragmentManagerImpl,dispatchPause,other,
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onPostResume,android.app.Activity,onPostResume,callback,callback|component|entrypoint
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onPostResume,android.os.Handler,removeMessages,other,
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onPostResume,android.support.v4.app.FragmentActivity,onResumeFragments,callback,callback|entrypoint
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onPostResume,android.support.v4.app.FragmentManagerImpl,execPendingActions,other,
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onPrepareOptionsPanel,android.app.Activity,onPreparePanel,callback,callback|component|entrypoint
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onPreparePanel,android.support.v4.app.FragmentActivity,onPrepareOptionsPanel,callback,callback|entrypoint
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onPreparePanel,android.support.v4.app.FragmentManagerImpl,dispatchPrepareOptionsMenu,other,
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onReallyStop,android.support.v4.app.FragmentManagerImpl,dispatchReallyStop,other,
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onResume,android.app.Activity,onResume,callback,callback|component|entrypoint
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onResume,android.os.Handler,sendEmptyMessage,other,
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onResume,android.support.v4.app.FragmentManagerImpl,execPendingActions,other,
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onResumeFragments,android.support.v4.app.FragmentManagerImpl,dispatchResume,other,
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onSaveInstanceState,android.app.Activity,onSaveInstanceState,callback,callback|component|entrypoint
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onSaveInstanceState,android.os.Bundle,putParcelable,other,
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onSaveInstanceState,android.support.v4.app.FragmentManagerImpl,saveAllState,other,
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onStart,android.app.Activity,onStart,callback,callback|component|entrypoint
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onStart,android.os.Handler,removeMessages,other,
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onStart,android.support.v4.app.FragmentManagerImpl,dispatchActivityCreated,other,
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onStart,android.support.v4.app.FragmentManagerImpl,dispatchStart,other,
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onStart,android.support.v4.app.FragmentManagerImpl,execPendingActions,other,
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onStart,android.support.v4.app.FragmentManagerImpl,noteStateNotSaved,other,
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onStart,android.support.v4.util.SimpleArrayMap,size,other,
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onStop,android.app.Activity,onStop,callback,callback|component|entrypoint
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onStop,android.os.Handler,sendEmptyMessage,other,
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity,onStop,android.support.v4.app.FragmentManagerImpl,dispatchStop,other,
Threading,Looper1,MAMADROID,android.support.v4.app.FragmentActivity$1,handleMessage,android.support.v4.app.FragmentActivity,doReallyStop,other,
